search_text,item_id,item,reading,note,category,category_display,rule_ref,source_pdf_page,source_printed_page,source_section,verification_status
湯たんぽ（金属製）,item_1624,湯たんぽ（金属製）,,,金・ガ,金物・ガラス類,,43,42,ごみ分別辞典,table_cell_geometry_extracted
指輪,item_1625,指輪,,,金・ガ,金物・ガラス類,,43,42,ごみ分別辞典,table_cell_geometry_extracted
湯たんぽ（プラスチック製・ゴム製）,item_1626,湯たんぽ（プラスチック製・ゴム製）,,,可燃,可燃ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ゆりかご,item_1627,ゆりかご,,,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
湯沸し器（台所用）,item_1628,湯沸し器（台所用）,,,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ユニットカーペット 袋に入るものは「可燃」,item_1629,ユニットカーペット,,袋に入るものは「可燃」,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
湯沸しポット,item_1630,湯沸しポット,,,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
容器のキャップ（金属製） アルミ箔 は「可燃」,item_1631,容器のキャップ（金属製）,,アルミ箔 は「可燃」,金・ガ,金物・ガラス類,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ヨーグルトのふた,item_1632,ヨーグルトのふた,,,可燃,可燃ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
容器のキャップ（プラスチック製）,item_1633,容器のキャップ（プラスチック製）,,,プラ,プラスチック製容器包装,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ヨーグルトの容器（紙製） リサイクルが困難なため,item_1634,ヨーグルトの容器（紙製）,,リサイクルが困難なため,可燃,可燃ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ヨーグルトの容器（プラスチック製） 汚れを取り除く,item_1635,ヨーグルトの容器（プラスチック製）,,汚れを取り除く,プラ,プラスチック製容器包装,,43,42,ごみ分別辞典,table_cell_geometry_extracted
幼児用四輪車 バッテリー・電池ははずす,item_1636,幼児用四輪車,,バッテリー・電池ははずす,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
洋服掛け,item_1637,洋服掛け,,,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ヨーヨー 金属製のものは「金・ガ」,item_1638,ヨーヨー,,金属製のものは「金・ガ」,可燃,可燃ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ヨーグルトの薄い外フィルム,item_1639,ヨーグルトの薄い外フィルム,,,プラ,プラスチック製容器包装,,43,42,ごみ分別辞典,table_cell_geometry_extracted
よしず・すだれ 袋に入るものは「可燃」,item_1640,よしず・すだれ,,袋に入るものは「可燃」,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ヨーグルトの台紙,item_1641,ヨーグルトの台紙,,,紙類,紙類,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ラーメン鉢（金属製）,item_1642,ラーメン鉢（金属製）,,,金・ガ,金物・ガラス類,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ライト 電球・蛍光灯ははずす,item_1643,ライト,,電球・蛍光灯ははずす,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ラーメン鉢（陶磁器製）,item_1644,ラーメン鉢（陶磁器製）,,,埋立,埋立ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ラインストーン,item_1645,ラインストーン,,,可燃,可燃ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ラーメン鉢（プラスチック製）,item_1646,ラーメン鉢（プラスチック製）,,,可燃,可燃ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ラグマット 袋に入るものは「可燃」,item_1647,ラグマット,,袋に入るものは「可燃」,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ラケット 卓球ラケットは「可燃」,item_1648,ラケット,,卓球ラケットは「可燃」,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ライター（プラスチック製）,item_1649,ライター（プラスチック製）,,,可燃,可燃ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ラジオ 電池ははずす,item_1650,ラジオ,,電池ははずす,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ラジカセ 電池ははずす,item_1651,ラジカセ,,電池ははずす,粗大,粗大ごみ,,43,42,ごみ分別辞典,table_cell_geometry_extracted
ラジコンカー バッテリー・電池ははずす,item_1652,ラジコンカー,,バッテリー・電池ははずす,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラムネの容器（びん） キャップははずして「プラ」 すすいで出す,item_1653,ラムネの容器（びん）,,キャップははずして「プラ」 すすいで出す,金・ガ,金物・ガラス類,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラック,item_1654,ラック,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラッピングフィルム（包装用）,item_1655,ラッピングフィルム（包装用）,,,プラ,プラスチック製容器包装,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラムネの容器（プラスチック製） キャップははずして「プラ」 ビー玉は「金・ガ」 すすいで出す,item_1656,ラムネの容器（プラスチック製）,,キャップははずして「プラ」 ビー玉は「金・ガ」 すすいで出す,プラ,プラスチック製容器包装,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラップ お総菜用のものは「プラ」,item_1657,ラップ,,お総菜用のものは「プラ」,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラップケース（紙製） 金属製の刃は取りはず して「金・ガ」,item_1658,ラップケース（紙製）,,金属製の刃は取りはず して「金・ガ」,紙類,紙類,,44,43,ごみ分別辞典,table_cell_geometry_extracted
LAN ケーブル,item_1659,LAN ケーブル,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ランタン（ランプ） 燃料・電池を抜く,item_1660,ランタン（ランプ）,,燃料・電池を抜く,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラップの芯 使いきってから、なる べくつぶして出す,item_1661,ラップの芯,,使いきってから、なる べくつぶして出す,紙類,紙類,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ランチジャー,item_1662,ランチジャー,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ランチボックス 保温容器は「粗大」,item_1663,ランチボックス,,保温容器は「粗大」,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラティス,item_1664,ラティス,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ランドセル 取りはずすことのでき る金具は「金・ガ」,item_1665,ランドセル,,取りはずすことのでき る金具は「金・ガ」,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラベル（ペットボトル）,item_1666,ラベル（ペットボトル）,,,プラ,プラスチック製容器包装,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラベルメーカー,item_1667,ラベルメーカー,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ランニングシューズ,item_1668,ランニングシューズ,,,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ラミネーター ラミネートされた紙は 「可燃」,item_1669,ラミネーター,,ラミネートされた紙は 「可燃」,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ランニングマシーン,item_1670,ランニングマシーン,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リール（釣り用）,item_1671,リール（釣り用）,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リヤカー,item_1672,リヤカー,,,禁止,市が収集しないごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リコーダー,item_1673,リコーダー,,,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リュックサック 取りはずすことのでき る金具は「金・ガ」,item_1674,リュックサック,,取りはずすことのでき る金具は「金・ガ」,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リチウムイオン電池 販売店等の回収箱へ P.48 参照,item_1675,リチウムイオン電池,,販売店等の回収箱へ P.48 参照,禁止,市が収集しないごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
料理酒の容器（ガラス製）,item_1676,料理酒の容器（ガラス製）,,,金・ガ,金物・ガラス類,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リチウム電池,item_1677,リチウム電池,,,埋立,埋立ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リップクリーム,item_1678,リップクリーム,,,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
料理酒の容器（ペットボトル） キャップははずして「プラ」 ボトルはすすいで出す,item_1679,料理酒の容器（ペットボトル）,,キャップははずして「プラ」 ボトルはすすいで出す,ペット,ペットボトル,,44,43,ごみ分別辞典,visual_category_icon_verified
リップクリームの容器（金属製） 使いきって出す,item_1680,リップクリームの容器（金属製）,,使いきって出す,金・ガ,金物・ガラス類,,44,43,ごみ分別辞典,table_cell_geometry_extracted
料理用のはかり,item_1681,料理用のはかり,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リップクリームの容器（プラスチック製） 使いきって出す,item_1682,リップクリームの容器（プラスチック製）,,使いきって出す,プラ,プラスチック製容器包装,,44,43,ごみ分別辞典,table_cell_geometry_extracted
旅行かばん 袋に入るものは「可燃」,item_1683,旅行かばん,,袋に入るものは「可燃」,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リンスの容器 すすいで出す ノズル・キャップも「プラ」,item_1684,リンスの容器,,すすいで出す ノズル・キャップも「プラ」,プラ,プラスチック製容器包装,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リボン,item_1685,リボン,,,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
リモコン（家電製品等） 電池ははずす,item_1686,リモコン（家電製品等）,,電池ははずす,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ルアー 金属製のものは「金・ガ」,item_1687,ルアー,,金属製のものは「金・ガ」,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ルーペ,item_1688,ルーペ,,,金・ガ,金物・ガラス類,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ルーズリーフ,item_1689,ルーズリーフ,,,紙類,紙類,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ルームエアコン 家電4 品目P.49,item_1690,ルームエアコン,,家電4 品目P.49,禁止,市が収集しないごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ルーター,item_1691,ルーター,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ルームミラー（車用）,item_1692,ルームミラー（車用）,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ルーフキャリア,item_1693,ルーフキャリア,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ルームランナー,item_1694,ルームランナー,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
ルーフボックス,item_1695,ルーフボックス,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
レコード 紙製ジャケット（ケー ス）は「紙類（雑がみ）」,item_1696,レコード,,紙製ジャケット（ケー ス）は「紙類（雑がみ）」,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
冷温庫（ポータブル） 家電4 品目 P.49 参照,item_1697,冷温庫（ポータブル）,,家電4 品目 P.49 参照,禁止,市が収集しないごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
冷水機（家庭用）,item_1698,冷水機（家庭用）,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
レコードプレイヤー,item_1699,レコードプレイヤー,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
冷蔵庫用脱臭剤,item_1700,冷蔵庫用脱臭剤,,,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
レシート リサイクルが困難なため,item_1701,レシート,,リサイクルが困難なため,可燃,可燃ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
冷蔵庫・冷凍庫 家電4 品目 P.49 参照,item_1702,冷蔵庫・冷凍庫,,家電4 品目 P.49 参照,禁止,市が収集しないごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
レジ袋,item_1703,レジ袋,,,プラ,プラスチック製容器包装,,44,43,ごみ分別辞典,table_cell_geometry_extracted
冷風機・冷風扇（家庭用）,item_1704,冷風機・冷風扇（家庭用）,,,粗大,粗大ごみ,,44,43,ごみ分別辞典,table_cell_geometry_extracted
